9	0	0.014568474137287235
9	1	0.0064342951116393345
9	2	0.04974720455714709
9	3	0.005225209636725816
9	4	0.004268188905161934
9	5	0.007117780985979113
9	6	0.03365903868998117
9	7	0.004120490796365422
9	8	0.004404573067828297
9	9	0.012625776888608668
9	10	0.020910285240557533
9	11	0.03667809589413064
9	12	0.004131697116249658
9	13	0.004093639369155265
9	14	0.005479183959388556
9	15	0.011470373454589068
9	16	0.00408315169475936
9	17	0.007711032301207875
9	18	0.22106374008405252
9	19	0.011554852811711695
9	20	0.004722605350172111
9	21	0.004288669748665406
9	22	0.006867411574034964
9	23	0.009521806581630234
9	24	0.00554757278805334
9	25	0.01053663360322425
9	26	0.018608725403673535
9	27	0.010775458361469122
9	28	0.016487316209669995
9	29	0.006936580709629595
9	30	0.004532968821524525
9	31	0.032533635251416664
9	32	0.004504748445170235
9	33	0.010068533321528824
9	34	0.004837899494508952
9	35	0.01718724608149983
9	36	0.020076144483667957
9	37	0.015814683290247475
9	38	0.00524506605230917
9	39	0.00554713523996386
9	40	0.010003662674740224
9	41	0.020132878606362852
9	42	0.24056305946505052
9	43	0.005582727854224624
9	44	0.004768179521194517
9	45	0.005367647702617594
9	46	0.008168622372223587
9	47	0.03767210163550215
9	48	0.009007562915964199
9	49	0.004206609416684578
9	50	0.01460999061062115
9	51	0.0055664779685055685
9	52	0.010527220032068019
9	53	0.0100194822894649
9	54	0.009401473908293436
9	55	0.006125021711986016
9	56	0.006300474192156557
9	57	0.006286211955742627
9	58	0.010589252153864418
9	59	0.009497494787840108
9	60	0.004671783533246507
9	61	0.015924897073868953
9	62	0.005923515578230422
9	63	0.009257629245485444
9	64	0.0050936008488375924
9	65	0.00987852850091119
9	66	0.008062628680184036
9	67	0.01361952402200305
9	68	0.004602117390613423
9	69	0.012363497976981474
9	70	0.013541080760974891
9	71	0.0054302767408130805
9	72	0.011194848583145688
9	73	0.020213547578093353
9	74	0.009249737945458423
9	75	0.007817116605165476
9	76	0.014256822772665597
9	77	0.004690701698361399
9	78	0.20881088440125956
9	79	0.013614535342853137
9	80	0.031840950797799715
9	81	0.013852063448320812
9	82	0.010742309808302729
9	83	0.005132264854979109
9	84	0.2967948810501466
9	85	0.011106766675120665
9	86	0.006061623130317325
9	87	0.02077631406921667
9	88	0.00930241183987076
9	89	0.1948935859943066
9	90	0.00506506247917217
9	91	0.02494038676073845
9	92	0.006519157341824542
9	93	0.013781869896440722
9	94	0.006457863565800539
9	95	0.0351277853682567
9	96	0.01130377049977581
9	97	0.01655776320682871
9	98	0.006041267934237383
9	99	0.006592627154806296
9	100	0.005538118158884591
9	101	0.005885589599840609
9	102	0.004604199725220642
9	103	0.008481929566461073
9	104	0.0124435138155656
9	105	0.04352622653421599
9	106	0.007881442220116929
9	107	0.004360229523985063
9	108	0.028602881944385074
9	109	0.008199647702181526
9	110	0.004117974782741769
9	111	0.006475928137060448
9	112	0.008877273898698098
9	113	0.008650893316620265
9	114	0.009859018791394667
9	115	0.01604465892492245
9	116	0.007327999254907391
9	117	0.006106817530074695
9	118	0.004269373385845077
9	119	0.00428531679124728
9	120	0.006363849033989496
9	121	0.04095028365140391
9	122	0.011349207652027522
9	123	0.004040806528458173
9	124	0.030841011369082013
9	125	0.007125741298811689
9	126	0.014084627112538174
9	127	0.005119032998867431
9	128	0.020314378035336454
9	129	0.007655658423347552
9	130	0.004015596284493608
9	131	0.022411621635089266
9	132	0.20595060149342614
9	133	0.012860895890616644
9	134	0.005417433208726472
9	135	0.004502972590953143
9	136	0.004896544877244253
9	137	0.005548878865981213
9	138	0.00516460471188954
9	139	0.008117054899660204
9	140	0.015209517245604383
9	141	0.01461231249459051
9	142	0.009809674183178381
9	143	0.008697749949925171
9	144	0.006502953254500943
9	145	0.011707811907503002
9	146	0.007779054200428255
9	147	0.007186362348467667
9	148	0.006634563277355705
9	149	0.009825791518762688
9	150	0.08144300651109428
9	151	0.01322059632666029
9	152	0.009036000607340758
9	153	0.005230223057131291
9	154	0.047314442758824675
9	155	0.017405584119997587
9	156	0.012350966789594053
9	157	0.011643688185893094
9	158	0.00783305084234472
9	159	0.00585436245724973
9	160	0.004317976151791988
9	161	0.07306605876080077
9	162	0.02140784017915931
9	163	0.027300097393740765
9	164	0.029835304147329857
9	165	0.011166730267118117
9	166	0.034861125014765924
9	167	0.008893836125138601
9	168	0.020054029585837907
9	169	0.006631235487074033
9	170	0.004024694760222214
9	171	0.006457247153134214
9	172	0.006604490884255802
9	173	0.014145964557467848
9	174	0.01393324053276143
9	175	0.008795478301438581
9	176	0.04655370209417842
9	177	0.010010450865437679
9	178	0.005424526323143172
9	179	0.0052222885111089514
9	180	0.004463016841066447
9	181	0.00940892344400691
9	182	0.010366035205373252
9	183	0.005336979911417158
9	184	0.022842613266528623
9	185	0.004320982316406941
9	186	0.7987482529686709
9	187	0.24858444679835612
9	188	0.025247243438161905
9	189	0.008805494170149145
9	190	0.03098430975245474
9	191	0.19540204405483155
9	192	0.08913133839566574
9	193	0.005308690985620524
9	194	0.01066844726170775
9	195	0.004349456649134531
9	196	0.004644779896687185
9	197	0.013090145961921536
9	198	0.003987882543102439
9	199	0.009241814584007123
9	200	0.0350964196766288
9	201	0.026799796163931293
9	202	0.04220255963945834
9	203	0.03294639645674568
9	204	0.2710641399653984
9	205	0.009229946991552183
9	206	0.023784020801363437
9	207	0.008833841027714442
9	208	0.004506631795326348
9	209	0.005855108316985367
9	210	0.0177088176558778
9	211	0.004588381663303079
9	212	0.009191830201900142
9	213	0.01212433650987655
9	214	0.0040014463999135325
9	215	0.0067309839977793585
9	216	0.0045968902419566806
9	217	0.011763822992487663
9	218	0.004706259958426942
9	219	0.08775251669221368
9	220	0.006906001020435223
9	221	0.015232199522230613
9	222	0.018809251685035878
9	223	0.008418503809957331
9	224	0.007344228786803256
9	225	0.014526248181413468
9	226	0.004162542633349406
9	227	0.007565900767509014
9	228	0.007997339753915644
9	229	0.017356279812945453
9	230	0.004476706534305396
9	231	0.01894291076358294
9	232	0.0064669705335851126
9	233	0.007165741646437872
9	234	0.00801552594401502
9	235	0.010778007991723975
9	236	0.007316409112892236
9	237	0.005917351882673189
9	238	0.0074262843533496195
9	239	0.009908732544880205
9	240	0.01271018660862435
9	241	0.8291695132804239
9	242	0.19568263448074621
9	243	0.006994061997979078
9	244	0.005237011188611346
9	245	0.005613052403678039
9	246	0.015820757779939427
9	247	0.007000818045176615
9	248	0.004495157573679649
